customer_id,has_corporate_card,corporate_card_type,tenure_months,corporate_monthly_spend,employee_size,industry,restaurants_spend_pct,groceries_spend_pct,travel_spend_pct,gas_stations_spend_pct,online_shopping_spend_pct,baby_stores_spend_pct,home_improvement_spend_pct,luxury_retail_spend_pct,entertainment_spend_pct,recent_baby_purchase,recent_home_purchase,frequent_traveler,high_grocery_spender,luxury_shopper,age_bracket,estimated_income,location_type,commute_distance,has_personal_gold,has_personal_platinum,has_personal_green,has_hilton_card,has_delta_card,adopted_personal_card,adopted_product,months_to_adoption,propensity_score_actual
92de30f2-b149-4d8e-8e4a-3ec3de73ba0d,True,Business Gold,94,1462.44,51-200,Healthcare,0.0365,0.0173,0.0363,0.0607,0.0208,0.0027,0.0007,0.0279,0.0227,False,False,False,False,False,36-40,63662.35,Rural,0-10mi,False,False,False,False,False,False,None,0,0.3099
cf83c5e5-a3e2-4b02-9f99-8df08ae64e11,True,Corporate Platinum,108,2660.41,11-50,Finance,0.0138,0.0413,0.0195,0.0561,0.0614,0.0001,0.0041,0.0152,0.0237,False,False,False,False,False,51-60,100986.1,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.3099
87d93bfb-f2e4-417e-a3cc-1396198ba1dd,True,Corporate Platinum,22,9999.4,11-50,Healthcare,0.1018,0.0393,0.0447,0.0035,0.0636,0.0,0.0104,0.0049,0.0236,False,False,False,False,False,41-50,242582.38,Urban,0-10mi,False,True,False,False,False,False,None,0,0.2817
98f0f97c-b466-4cfb-ab31-4561b957d723,True,Corporate Gold,76,11038.98,201-1000,Finance,0.0912,0.0835,0.0716,0.0195,0.0132,0.0021,0.0201,0.0019,0.0541,False,False,True,True,False,31-35,286455.75,Suburban,10-30mi,False,False,False,False,False,False,None,0,0.3521
4899ca7b-d189-4c47-9d53-8d684e756d9d,True,Business Gold,95,2306.43,1-10,Professional Services,0.0389,0.1462,0.1556,0.0386,0.078,0.0,0.0452,0.019,0.0209,False,False,False,False,False,41-50,78725.75,Urban,0-10mi,False,False,False,False,False,True,Gold,8,0.3521
2cb58531-077b-4373-8e1d-5039e75e4aa7,True,Corporate Gold,24,21097.66,51-200,Technology,0.0628,0.0913,0.0118,0.0127,0.1547,0.0134,0.0264,0.0078,0.0962,True,True,False,True,False,31-35,500000.0,Urban,10-30mi,False,False,False,False,False,True,Gold,4,0.6409
8f97069b-3e65-4616-b062-64e61f6bc5b2,True,Business Platinum,82,3553.73,11-50,Finance,0.016,0.0093,0.0909,0.0182,0.059,0.0104,0.0331,0.1013,0.0199,False,False,False,False,False,36-40,118404.44,Suburban,0-10mi,False,False,False,False,False,True,Gold,8,0.3521
64c8522f-0a18-4b38-90a2-f7f8464d7990,True,Corporate Gold,118,8357.24,201-1000,Manufacturing,0.1013,0.0357,0.1715,0.001,0.0229,0.0001,0.008,0.0005,0.0623,False,False,True,False,False,41-50,200548.22,Suburban,0-10mi,False,False,False,False,False,True,Green,7,0.3521
30f088ef-4736-4572-88d5-ee4e74ce3d17,True,Corporate Platinum,102,6463.69,51-200,Technology,0.0319,0.0714,0.0846,0.092,0.046,0.015,0.046,0.0938,0.0139,False,False,True,False,False,41-50,219923.49,Suburban,30-50mi,False,False,False,False,False,False,None,0,0.3521
8c1fb816-755d-4622-b6ac-8d0d3c939e98,True,Corporate Gold,28,7218.71,51-200,Professional Services,0.029,0.0204,0.0362,0.0088,0.0207,0.0246,0.011,0.0107,0.034,True,False,False,False,False,31-35,227780.99,Urban,0-10mi,False,False,False,False,False,False,None,0,0.2817
5df5dadf-fe8d-4ae6-8ea4-eb17ff89de2c,True,Corporate Gold,119,11603.51,11-50,Professional Services,0.055,0.0109,0.0265,0.0114,0.0582,0.0032,0.0059,0.0259,0.0394,False,False,False,False,False,25-30,492796.21,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3099
ed4d059f-be28-4c27-b956-4122d82c0a22,True,Business Gold,47,9804.5,51-200,Manufacturing,0.0512,0.0459,0.0485,0.127,0.0686,0.0204,0.0229,0.0145,0.0231,True,False,False,False,False,31-35,295011.45,Suburban,50+ mi,False,False,False,False,False,False,None,0,0.324
89057890-e8da-4ccf-ab6d-0b416e5d6922,True,Corporate Platinum,60,17312.74,1000+,Professional Services,0.0023,0.107,0.1222,0.0072,0.0285,0.0039,0.1616,0.0232,0.032,False,True,True,True,False,41-50,500000.0,Urban,0-10mi,True,False,False,False,False,False,None,0,0.5634
820f8e78-584f-4c38-b157-ce965bfa421f,True,Corporate Platinum,39,14093.11,51-200,Finance,0.0798,0.0061,0.0358,0.0182,0.0248,0.024,0.0151,0.0293,0.0136,True,False,True,False,False,60+,500000.0,Rural,10-30mi,False,False,False,False,False,False,None,0,0.2817
211c1810-9dba-426a-9e85-9532d586dcfd,True,Business Platinum,86,3476.83,51-200,Finance,0.143,0.0547,0.0726,0.0499,0.1521,0.0197,0.0033,0.0017,0.0174,False,False,False,False,False,51-60,175186.14,Rural,0-10mi,False,False,False,False,False,True,Delta,5,0.3521
f4e0a0f1-414b-423a-abf9-04956fc1f374,True,Business Platinum,20,20157.32,201-1000,Technology,0.0044,0.0281,0.0247,0.0199,0.0049,0.0009,0.0018,0.0087,0.0005,False,False,False,False,False,41-50,500000.0,Suburban,30-50mi,False,False,False,False,False,False,None,0,0.0704
5815e71b-ad4d-4e69-844a-7827ca78cec0,True,Business Gold,87,2600.75,11-50,Technology,0.1767,0.025,0.1265,0.0811,0.0446,0.021,0.0106,0.0221,0.071,False,False,False,False,False,36-40,59703.93,Suburban,10-30mi,False,False,False,False,False,False,None,0,0.0845
19cb5ad4-3917-4ef3-b784-d9f5a1a8c7ea,True,Corporate Gold,12,5897.56,51-200,Healthcare,0.0152,0.0337,0.0169,0.0064,0.0915,0.0069,0.0132,0.0062,0.0308,False,False,False,False,False,25-30,195583.24,Urban,0-10mi,False,False,False,False,False,False,None,0,0.2817
4cff037d-a271-418e-ba89-e7dc045238c2,True,Business Gold,103,4613.8,11-50,Finance,0.0096,0.0442,0.008,0.0126,0.0755,0.0069,0.0009,0.0222,0.0066,False,False,False,False,False,51-60,146100.1,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3099
4273b78b-87ef-4f0d-865e-5917efb9851a,True,Business Platinum,43,10168.29,11-50,Finance,0.0159,0.0575,0.0614,0.0185,0.0338,0.0121,0.0632,0.0023,0.0096,False,True,False,False,False,36-40,480079.1,Suburban,10-30mi,False,False,False,False,False,False,None,0,0.2817
9522da54-94d1-431b-9611-57aecfa9bf1f,True,Corporate Gold,65,4898.36,201-1000,Healthcare,0.1676,0.0158,0.0222,0.0042,0.1046,0.0,0.0022,0.0084,0.0405,False,False,False,False,False,25-30,211138.29,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3521
2d94695c-01da-4eb2-8e3f-0eb6125ab9ff,True,Corporate Gold,32,6195.15,201-1000,Manufacturing,0.0214,0.0097,0.0102,0.0053,0.0101,0.0017,0.0092,0.0058,0.0095,False,False,False,False,False,41-50,221501.6,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.0704
6037ae1a-e113-4476-b8e1-990743101bfe,True,Business Gold,18,24164.76,1000+,Technology,0.0129,0.023,0.0716,0.0025,0.0341,0.0084,0.0291,0.012,0.0184,True,True,True,False,False,41-50,500000.0,Urban,0-10mi,False,False,False,False,False,False,None,0,0.2817
0841b2df-4dd0-41d0-bdbf-69bb09b75f96,True,Corporate Platinum,8,3464.75,201-1000,Healthcare,0.0259,0.0608,0.0524,0.0123,0.0257,0.0566,0.0521,0.0345,0.0087,True,False,False,False,False,31-35,120878.31,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.0704
e0079854-e79e-4723-a1a3-466f79241a44,True,Corporate Platinum,118,8700.64,51-200,Technology,0.055,0.0103,0.3301,0.0031,0.1359,0.004,0.0018,0.0575,0.0523,False,False,True,False,False,25-30,311028.62,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3521
d01c5b3e-becb-46ac-82b3-616970dcc923,True,Business Platinum,21,3080.99,11-50,Manufacturing,0.0491,0.0425,0.0447,0.085,0.0777,0.0088,0.0225,0.0174,0.0221,False,False,False,False,False,41-50,153711.76,Suburban,10-30mi,False,False,False,False,False,False,None,0,0.324
b0c1b735-55b1-42d6-accf-94992ae57e49,True,Business Gold,12,10621.16,51-200,Finance,0.0662,0.0541,0.0137,0.0061,0.1027,0.0011,0.0006,0.0064,0.0364,False,False,False,False,False,25-30,358001.78,Urban,0-10mi,False,False,False,False,False,True,Hilton,5,0.2817
ba8b3ad3-b54d-48f9-9f59-221bb4f6d65a,True,Corporate Platinum,65,5869.45,1000+,Retail,0.0235,0.0113,0.0395,0.0584,0.0105,0.0095,0.0055,0.0844,0.0284,False,False,False,False,False,36-40,270678.64,Suburban,10-30mi,False,False,False,False,False,False,None,0,0.3099
eaac3905-432c-4b1b-b620-329490845074,True,Corporate Gold,116,7710.65,201-1000,Technology,0.0757,0.0207,0.0795,0.0773,0.0469,0.0085,0.0081,0.0356,0.0665,False,False,False,False,False,51-60,237660.09,Rural,30-50mi,False,False,False,False,False,True,Green,8,0.3521
82d65029-7b82-4dc4-8c96-5b10f2e5bf06,True,Corporate Platinum,15,3575.89,51-200,Finance,0.0415,0.0814,0.0739,0.0504,0.0385,0.0116,0.0212,0.0317,0.0047,False,False,False,False,False,60+,134312.17,Urban,0-10mi,False,False,False,False,False,False,None,0,0.324
80bdc658-0d7b-4e50-bf4e-ab2331c57293,True,Corporate Gold,35,18478.24,201-1000,Professional Services,0.0296,0.0398,0.0921,0.0052,0.0606,0.0026,0.0123,0.0082,0.0076,False,False,True,False,False,36-40,500000.0,Urban,0-10mi,False,False,False,False,False,False,None,0,0.2817
0a30a6f0-c175-44b4-89c1-43fc037afe21,True,Business Gold,69,7056.41,201-1000,Technology,0.0541,0.0479,0.0227,0.0763,0.0788,0.0183,0.0421,0.0135,0.0086,False,False,False,False,False,25-30,193566.0,Urban,30-50mi,False,False,False,False,False,True,Gold,5,0.3521
37ab212e-e966-4606-9c1d-e0fbd93034b3,True,Business Gold,62,8857.84,1000+,Finance,0.0562,0.1502,0.1269,0.0185,0.0437,0.0003,0.0756,0.0302,0.0546,False,True,True,True,False,36-40,339595.13,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.3521
3ddeb785-c5d8-4006-b5a0-60cc3531cfac,True,Corporate Gold,22,13623.28,201-1000,Technology,0.0265,0.0117,0.0075,0.0146,0.047,0.004,0.0101,0.0078,0.0587,False,False,False,False,False,31-35,291164.89,Suburban,10-30mi,False,False,False,False,False,True,Green,3,0.2817
7e67c4ce-36c8-4f6a-92c4-4bad8271adde,True,Corporate Gold,115,2792.2,51-200,Technology,0.1664,0.0391,0.0728,0.0666,0.0754,0.0022,0.0031,0.0045,0.0437,False,False,False,False,False,51-60,130015.91,Suburban,10-30mi,False,False,False,False,True,False,None,0,0.3521
ebd4f26d-f14b-4fda-bfa2-c9e425f9ed77,True,Business Platinum,47,5075.22,11-50,Finance,0.0466,0.0334,0.1218,0.0324,0.0675,0.0002,0.0408,0.0054,0.0378,False,False,True,False,False,41-50,137742.14,Urban,0-10mi,False,False,False,False,False,True,Hilton,7,0.324
6ed4df59-1489-4cfe-a7af-2af3db4a41d1,True,Corporate Gold,83,7770.1,51-200,Technology,0.0189,0.0594,0.0459,0.0133,0.0132,0.0063,0.0124,0.0175,0.0098,False,False,False,False,False,36-40,167405.33,Urban,0-10mi,False,False,False,False,False,True,Gold,7,0.3099
d9a75bba-eaff-4592-a762-cb931b429c29,True,Corporate Platinum,58,2372.71,11-50,Finance,0.0066,0.0278,0.0226,0.0097,0.047,0.0027,0.0114,0.0083,0.0402,False,False,False,False,False,41-50,93499.57,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.3099
07201560-571a-43e2-a736-fa3cb12eb638,True,Corporate Platinum,73,3159.66,1000+,Professional Services,0.016,0.0393,0.0994,0.0083,0.0883,0.0707,0.0666,0.0033,0.026,True,False,False,False,False,36-40,130037.86,Suburban,0-10mi,False,False,False,False,False,True,Gold,2,0.3521
96d71bc9-ab92-4212-af28-541471040903,True,Business Gold,110,3146.36,51-200,Healthcare,0.1096,0.0079,0.0642,0.0945,0.0703,0.0161,0.0169,0.0176,0.0661,False,False,False,False,False,36-40,75953.5,Urban,10-30mi,False,False,False,False,False,False,None,0,0.3521
6ae7cd28-8fa3-4ff3-b844-3e892e682910,True,Corporate Gold,43,3023.23,51-200,Technology,0.049,0.0609,0.0923,0.0124,0.0538,0.0013,0.0013,0.0199,0.0451,False,False,False,False,False,51-60,149435.22,Urban,0-10mi,False,False,False,False,False,False,None,0,0.2817
9ba9ec42-940c-46d0-8a0d-74910c12b6f2,True,Business Gold,99,4235.3,11-50,Professional Services,0.0682,0.0629,0.0481,0.0079,0.0399,0.0153,0.0166,0.0313,0.0349,False,False,False,False,False,31-35,146685.63,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3099
7975ed56-2c77-44fc-9d5b-e055d597f337,True,Corporate Gold,39,10663.18,51-200,Finance,0.0535,0.0569,0.0566,0.0307,0.0934,0.0012,0.0372,0.0157,0.0413,False,True,True,False,False,31-35,236438.92,Suburban,10-30mi,False,False,False,False,False,True,Gold,7,0.324
175d7d02-f793-4306-97d1-b2c1f77d6482,True,Business Gold,42,10239.56,51-200,Professional Services,0.0037,0.0039,0.0154,0.0047,0.0045,0.0035,0.0054,0.0002,0.0018,False,False,False,False,False,51-60,367062.71,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.0704
163426e8-2071-45d8-960f-1eb13bcb5d92,True,Corporate Gold,9,19163.14,1-10,Healthcare,0.1383,0.1551,0.0226,0.0072,0.0266,0.0065,0.0575,0.0301,0.0155,False,True,True,True,False,36-40,500000.0,Suburban,0-10mi,False,True,False,False,False,True,Green,6,0.1127
83f513cf-9494-4a48-aad3-7be9c362c7df,True,Corporate Platinum,45,8661.9,201-1000,Manufacturing,0.0571,0.0663,0.0866,0.0443,0.0893,0.028,0.0199,0.0538,0.1,True,False,True,False,False,31-35,388779.14,Suburban,30-50mi,False,False,False,False,False,True,Green,6,0.324
30e8f1f6-0243-478d-bdb7-3a00a7baa6fa,True,Corporate Platinum,73,8609.19,11-50,Professional Services,0.0384,0.0237,0.0527,0.0054,0.0842,0.0064,0.007,0.0491,0.0156,False,False,True,False,False,25-30,273535.27,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.3099
f1a0b797-a232-41b5-9d29-8d02fe2694f5,True,Corporate Gold,79,6752.62,51-200,Technology,0.0466,0.0416,0.0287,0.0108,0.1246,0.02,0.0713,0.0038,0.0519,False,True,False,False,False,36-40,156433.89,Urban,0-10mi,True,True,False,False,False,False,None,0,0.0563
2042ebc9-d630-41b9-bf1a-96c803988c75,True,Corporate Gold,55,7287.54,11-50,Retail,0.0482,0.0154,0.0048,0.0411,0.0729,0.0011,0.0043,0.0051,0.0094,False,False,False,False,False,36-40,266632.84,Urban,10-30mi,False,False,False,False,False,True,Hilton,5,0.3099
cbcded14-9ae6-40ed-99d6-59794cf71ce7,True,Corporate Gold,46,8479.98,51-200,Manufacturing,0.1262,0.0643,0.0984,0.0097,0.0471,0.0153,0.0622,0.0037,0.0469,False,True,True,False,False,36-40,366207.27,Urban,0-10mi,False,True,False,False,False,False,None,0,0.324
c54b2dc4-4b2b-4ca6-a532-54ef896d9ce6,True,Corporate Gold,31,13488.26,201-1000,Retail,0.0187,0.0626,0.0343,0.0016,0.0202,0.0075,0.0154,0.0183,0.0053,False,False,False,True,False,31-35,482186.51,Rural,0-10mi,False,False,False,False,False,False,None,0,0.2817
57a021cf-c4cc-4de1-986a-6e5c183f1af7,True,Corporate Gold,109,14526.37,201-1000,Technology,0.2201,0.0202,0.0397,0.0344,0.0334,0.002,0.0017,0.0185,0.0129,False,False,True,False,False,36-40,500000.0,Urban,30-50mi,False,False,False,False,False,False,None,0,0.3521
c3d264bb-09c9-41fa-86d4-cc4ee87863a1,True,Business Platinum,50,10337.38,1-10,Finance,0.0324,0.0178,0.0125,0.0758,0.0072,0.0029,0.0007,0.02,0.0209,False,False,False,False,False,41-50,249283.01,Urban,50+ mi,False,False,False,False,False,False,None,0,0.3099
9803ea26-5fec-42d1-b18c-8ff70ef17636,True,Corporate Platinum,41,31730.92,1000+,Technology,0.0643,0.047,0.0683,0.0109,0.033,0.0083,0.0655,0.0036,0.073,True,True,True,True,False,51-60,500000.0,Suburban,10-30mi,False,False,False,False,False,True,Green,7,0.324
009d8fa5-b0c2-469a-91a1-c2f4f82741b4,True,Business Gold,114,6636.74,201-1000,Professional Services,0.0198,0.014,0.074,0.0529,0.1024,0.0002,0.0569,0.0736,0.0902,False,True,False,False,False,41-50,277263.13,Urban,10-30mi,False,True,False,False,False,True,Green,5,0.3521
6b6e85b2-097d-40e9-8577-4bc12813c577,True,Business Platinum,79,4778.16,11-50,Technology,0.0448,0.0815,0.0254,0.0065,0.0575,0.0023,0.0004,0.005,0.0022,False,False,False,False,False,41-50,142271.65,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3099
71a50c18-412f-45fc-a719-d858bb403c22,True,Corporate Gold,103,4526.47,11-50,Technology,0.0603,0.0391,0.0186,0.0482,0.0888,0.0084,0.0506,0.0089,0.0172,False,False,False,False,False,51-60,115780.63,Suburban,10-30mi,False,False,False,False,False,False,None,0,0.3099
c9cb26ce-5a32-447e-9c6d-253d389b69ba,True,Business Gold,50,5027.05,11-50,Professional Services,0.0107,0.0314,0.0099,0.0335,0.0903,0.0061,0.0166,0.0003,0.0286,False,False,False,False,False,31-35,212146.39,Rural,0-10mi,False,False,False,False,False,False,None,0,0.3099
2861b184-11b8-4d80-a18a-c4b7e318c129,True,Business Platinum,55,3779.26,201-1000,Healthcare,0.0203,0.0277,0.0477,0.0034,0.019,0.038,0.0193,0.0466,0.017,False,False,False,False,False,31-35,188870.73,Urban,0-10mi,True,False,False,False,False,True,Delta,5,0.3099
aa13a771-47b5-4498-8119-c3b5473a2fb2,True,Business Gold,89,3322.18,11-50,Manufacturing,0.0134,0.0311,0.0509,0.061,0.2309,0.0001,0.0092,0.0475,0.0663,False,False,False,False,False,25-30,139879.99,Urban,0-10mi,False,False,False,False,False,True,Delta,6,0.3521
229d3755-2d13-4b8a-88a3-29ea3d55a270,True,Corporate Platinum,118,3552.06,51-200,Healthcare,0.0175,0.057,0.0929,0.0471,0.0893,0.0,0.012,0.0119,0.0037,False,False,False,False,False,36-40,181389.59,Rural,0-10mi,False,False,False,False,False,True,Green,3,0.3099
436be396-0284-47b7-8bd3-8f1234bf90c8,True,Corporate Platinum,96,11278.23,201-1000,Manufacturing,0.0217,0.0256,0.0079,0.0259,0.0254,0.0039,0.009,0.0392,0.0125,False,False,False,False,False,60+,354149.09,Suburban,10-30mi,False,False,False,False,False,True,Hilton,1,0.3099
3ef39604-877a-4a19-9055-52cf931b0b19,True,Corporate Gold,59,9675.6,201-1000,Technology,0.018,0.0242,0.0553,0.0104,0.0507,0.0497,0.0133,0.0195,0.0019,True,False,False,False,False,31-35,294969.6,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.3099
20bd77c3-8ceb-461a-abd1-2d103e2a2604,True,Corporate Platinum,74,2596.99,51-200,Finance,0.0637,0.0063,0.0357,0.0006,0.0147,0.0158,0.0197,0.0095,0.0081,False,False,False,False,False,51-60,128105.07,Urban,0-10mi,False,False,False,False,False,True,Gold,5,0.3099
ac8bd608-8049-4f09-9986-79b90bb5f040,True,Business Platinum,46,5921.37,201-1000,Finance,0.0853,0.0655,0.0814,0.0434,0.1676,0.0,0.0273,0.012,0.0228,False,False,False,False,False,25-30,252700.21,Urban,0-10mi,False,False,False,True,False,False,None,0,0.324
42ca0011-3209-4b27-bd96-fef7d010fc5a,True,Business Platinum,58,25573.58,11-50,Healthcare,0.0866,0.0256,0.086,0.0709,0.1081,0.0006,0.0169,0.0169,0.0486,False,True,True,False,False,36-40,500000.0,Urban,50+ mi,False,False,False,False,False,True,Hilton,6,0.3521
63323f58-c6e5-4cb2-8f3c-59c6f836ba26,True,Corporate Gold,50,10928.09,201-1000,Healthcare,0.0681,0.006,0.0177,0.0593,0.146,0.0007,0.0075,0.0049,0.0472,False,False,False,False,False,36-40,376551.8,Urban,50+ mi,False,False,False,False,False,False,None,0,0.3521
39a22547-1593-4cb0-9436-ad4b5412df9a,True,Business Gold,17,7739.43,11-50,Technology,0.0599,0.0111,0.0439,0.0231,0.0132,0.0095,0.0383,0.009,0.0277,False,False,False,False,False,31-35,249254.02,Suburban,0-10mi,False,True,False,False,False,True,Gold,6,0.2817
f81da3eb-1585-4da7-a5a8-e3e6e04ea4da,True,Corporate Gold,106,3228.28,1-10,Retail,0.0281,0.0197,0.0357,0.016,0.061,0.0009,0.0141,0.0081,0.0129,False,False,False,False,False,36-40,132809.35,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.3099
c89b1c9d-b547-4387-863b-3a0accf9960a,True,Business Platinum,21,12321.34,1000+,Technology,0.0571,0.0209,0.0326,0.0138,0.0078,0.0049,0.007,0.0117,0.0084,False,False,False,False,False,41-50,366862.1,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.2817
9f07adaf-31b2-4683-ae36-00bfaac8e060,True,Corporate Gold,36,5726.62,11-50,Healthcare,0.0594,0.0463,0.0304,0.0511,0.0444,0.0001,0.0252,0.0299,0.0182,False,False,False,False,False,36-40,155838.81,Urban,10-30mi,True,False,False,False,False,False,None,0,0.2817
859a99ad-5693-491d-b10a-36f7745b0216,True,Business Platinum,35,3484.78,1-10,Healthcare,0.0321,0.0242,0.0513,0.0997,0.0275,0.0478,0.047,0.0281,0.0153,False,False,False,False,False,51-60,172017.05,Urban,10-30mi,False,False,False,False,True,False,None,0,0.324
bdb7c669-e9c5-43a8-98b9-282bc8db583f,True,Business Gold,31,4580.41,51-200,Finance,0.0089,0.0262,0.0258,0.0239,0.0832,0.0009,0.0031,0.0003,0.01,False,False,False,False,False,51-60,150494.28,Suburban,0-10mi,False,False,False,False,False,True,Hilton,6,0.2817
8a6491b8-e0cf-4013-a537-8556991f4c24,True,Corporate Gold,63,4121.72,11-50,Retail,0.0373,0.0157,0.0589,0.0287,0.0783,0.0002,0.0609,0.0179,0.0188,False,False,False,False,False,36-40,145168.95,Urban,0-10mi,True,False,False,True,False,False,None,0,0.0141
92d16211-bc99-4ae9-9651-e2f93ced2272,True,Corporate Gold,116,2050.6,1-10,Finance,0.0252,0.0367,0.0136,0.0112,0.0337,0.0238,0.0,0.0238,0.0297,False,False,False,False,False,60+,90614.62,Urban,0-10mi,True,False,False,False,False,False,None,0,0.3099
d9e47df7-8547-4e9f-970f-422b8df578ab,True,Business Gold,43,2301.08,51-200,Professional Services,0.0425,0.0159,0.0159,0.0179,0.0412,0.002,0.017,0.0151,0.0091,False,False,False,False,False,25-30,104913.24,Urban,0-10mi,False,False,False,False,False,False,None,0,0.2817
3e895e89-4530-4506-bb76-1ded0a8cd47c,True,Corporate Gold,90,6015.13,201-1000,Manufacturing,0.0185,0.0526,0.0293,0.0433,0.081,0.0064,0.031,0.0145,0.0147,False,False,False,False,False,31-35,189408.03,Urban,10-30mi,False,False,False,False,False,True,Green,6,0.3099
30eaa1ad-9942-42c3-85f1-9c0080d71f90,True,Corporate Platinum,90,5020.12,201-1000,Professional Services,0.045,0.1023,0.0843,0.0717,0.0479,0.0,0.0437,0.1028,0.0618,False,False,False,False,False,36-40,220380.5,Urban,10-30mi,False,False,False,False,False,True,Gold,9,0.3521
1c20ac85-a61a-4f00-a842-130a311b0889,True,Business Platinum,93,5533.18,11-50,Retail,0.028,0.0164,0.0363,0.0133,0.0214,0.0255,0.0076,0.0027,0.0051,False,False,False,False,False,41-50,215371.34,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3099
46b03310-af0b-4a5d-b5c5-24d94b34bb9f,True,Corporate Platinum,77,2743.14,51-200,Technology,0.021,0.0854,0.0621,0.0108,0.0339,0.0,0.0078,0.0176,0.026,False,False,False,False,False,41-50,125477.57,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.3099
dee99182-1358-48f4-96a2-cf8d56a8c1d4,True,Corporate Platinum,91,16460.57,201-1000,Professional Services,0.0104,0.0056,0.0441,0.0098,0.0581,0.0126,0.0149,0.0138,0.0135,True,False,True,False,False,41-50,411349.97,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3099
415e9ab3-43e1-428d-8dc3-644f3bd18591,True,Corporate Platinum,93,32813.72,11-50,Retail,0.0427,0.0221,0.0289,0.0406,0.0552,0.001,0.0009,0.004,0.0477,False,False,True,False,False,51-60,500000.0,Suburban,50+ mi,False,False,False,False,False,False,None,0,0.3099
84c0facf-83b6-4d5b-8d55-4ee75cda5ca0,True,Corporate Gold,84,12125.35,11-50,Manufacturing,0.0345,0.0308,0.0101,0.0164,0.0282,0.0073,0.0059,0.0052,0.0012,False,False,False,False,False,31-35,470679.3,Suburban,10-30mi,False,False,False,False,False,True,Gold,2,0.3099
5122dc84-f7dd-4a36-9c88-eeb01e3cd664,True,Business Platinum,70,15074.57,1-10,Technology,0.0323,0.0369,0.037,0.0392,0.0428,0.0339,0.0392,0.0022,0.0343,True,True,False,False,False,51-60,400448.28,Urban,30-50mi,False,False,False,False,False,False,None,0,0.3099
aedf3767-5d6a-4522-983c-0333925960b6,True,Corporate Gold,16,10790.36,51-200,Technology,0.0936,0.0584,0.0651,0.0357,0.0824,0.0526,0.0318,0.0368,0.0609,True,True,True,False,False,41-50,429576.22,Urban,30-50mi,False,False,False,False,False,False,None,0,0.324
12b47c02-df44-493a-90f0-617c20a44817,True,Corporate Gold,64,7006.2,11-50,Manufacturing,0.0322,0.0299,0.0385,0.0286,0.0274,0.0052,0.0065,0.0356,0.0222,False,False,False,False,False,36-40,143953.79,Urban,0-10mi,False,False,False,False,False,True,Delta,5,0.3099
6220f9b6-d512-422f-8840-eebad8d412d2,True,Corporate Gold,92,8499.04,201-1000,Finance,0.0139,0.0566,0.044,0.0597,0.0908,0.0174,0.0321,0.0344,0.0109,False,False,False,False,False,31-35,213288.86,Urban,30-50mi,False,False,False,False,False,False,None,0,0.3521
2898051c-37f5-4dca-b25c-2f8d62afcdac,True,Business Platinum,45,4802.18,1000+,Manufacturing,0.0258,0.0609,0.0539,0.0138,0.051,0.0194,0.1013,0.0689,0.0021,False,True,False,False,False,31-35,129741.89,Urban,0-10mi,False,False,False,False,False,True,Green,10,0.324
7abd13d0-218b-48f9-a3dd-84d95a474341,True,Corporate Gold,34,10937.26,11-50,Finance,0.0016,0.0182,0.004,0.0201,0.0236,0.005,0.0103,0.0429,0.0342,False,False,False,False,False,36-40,213549.65,Rural,10-30mi,False,False,False,False,False,False,None,0,0.2817
8da506f5-5306-471b-9a79-413f23ed34dc,True,Business Platinum,74,13689.18,51-200,Finance,0.0324,0.0116,0.0278,0.0061,0.0103,0.0016,0.0292,0.0249,0.0159,False,True,True,False,False,41-50,380702.39,Urban,0-10mi,False,False,False,False,True,False,None,0,0.3099
8d3b9a94-7aff-487b-9581-aa6097a5de98,True,Business Gold,21,3998.18,11-50,Technology,0.0753,0.0093,0.0368,0.0047,0.0174,0.0054,0.0,0.011,0.048,False,False,False,False,False,36-40,116345.67,Urban,0-10mi,False,False,False,False,False,True,Green,6,0.2817
fe710b2d-9a27-4748-a857-0512d1d72773,True,Business Gold,88,7334.35,1-10,Technology,0.0046,0.0307,0.0301,0.0358,0.0617,0.0252,0.0208,0.0038,0.0826,True,False,False,False,False,31-35,295176.79,Rural,10-30mi,False,False,False,False,False,True,Gold,10,0.3099
